Efficient Memo-Table Management Strategies.,457.00,473.00
Die mittlere Additionsdauer eines Paralleladdierwerks,111.00,90.00
Van Wijngaarden Grammars and Space Complexity Classs EXSPACE.,40.00,212.00
Reducing the Number of Multiplikations in Iterative Processes.,18.00,191.00
Solving a weak NP-complete problem in polynomial time by using mutual mobile membrane systems.,214.00,48.00
The Characterization of Parallel Ultralinear Grammars by Rational Power Series.,307.00,97.00
Optimization of a Subclass of Conjunctive Queries.,320.00,476.00
Dynamic controllability via Timed Game Automata.,367.00,63.00
Axiomatic Approach to Total Correctness of Programs.,217.00,3.00
On Abelian 2-avoidable binary patterns.,264.00,207.00
Concurrent Testing of Processes.,176.00,478.00
Timed tree automata with an application to temporal logic.,498.00,362.00
Efficient Comparison of Program Slices.,412.00,75.00
A Reply to Comments on "A Comparison of Two Synchronizing Concepts",21.00,66.00
New bounds for the query complexity of an algorithm that learns DFAs with correction and equivalence queries.,48.00,245.00
On Simplest Possible Solutions for Post Correspondence Problems.,349.00,201.00
Necessary and Sufficient Conditions for the Universality of Programming Formalisms.,139.00,142.00
Cooperative Distributed Dynamic Load Balancing.,338.00,401.00
The identity problem of finitely generated bi-ideals.,87.00,417.00
The Boolean closure of linear context-free languages.,13.00,221.00
&Uuml;ber die Vernetzungsstruktur von Maschinen.,392.00,243.00
Towards action refinement for true concurrent real time.,299.00,265.00
Tableau-Based Model Checking in the Propositional Mu-Calculus.,14.00,406.00
The Complexity of Reachability in Distributed Communicating Processes.,377.00,353.00
Bin stretching revisited.,348.00,363.00
Reasoning about faulty quantum programs.,6.00,322.00
A Characterization of Attribute Evaluation in Passes.,490.00,141.00
Signature-free asynchronous Byzantine systems: from multivalued to binary consensus with t&lt; n/3  O(n<sup>2</sup>) messages  and constant time.,290.00,319.00
Analysis of a Class of Communicating Finite State Machines.,88.00,483.00
A Calculus of Refinements for Program Derivations.,123.00,275.00
Parallel LL parsing.,167.00,427.00
Recursive Assertions and Parallel Programs.,190.00,6.00
Finding vertex-surjective graph homomorphisms.,112.00,435.00
Fast Algorithms for the Elimination of Common Subexpressions,473.00,349.00
Erratum: Proving Properties of Pascal Programs in MIZAR 2.,194.00,107.00
Unconditional Transfer in Regulated Rewriting.,222.00,228.00
Further Analysis of Code Generation for a Single Register Machine.,235.00,205.00
The Synchronization of Independent Processes.,73.00,76.00
An Effectively Given Initial Semigroup.,140.00,93.00
Canonical prefixes of Petri net unfoldings.,69.00,52.00
Hardness of equivalence checking for composed finite-state systems.,50.00,73.00
Acceptable Functional Programming Systems.,34.00,108.00
Preference rankings in the face of uncertainty.,77.00,207.00
A word on 7 letters which is non-repetitive up to mod 5.,442.00,222.00
Truly Prefix-Correct Chain-Free <i> LR </i> (1) Parsers.,359.00,134.00
Some Efficient Computational Algorithms Related to Phase Models.,437.00,231.00
Axiomatic Approach to Side Effects and General Jumps.,495.00,459.00
From ATP to Timed Graphs and Hybrid Systems.,43.00,38.00
On the Recognition of Permuted Supnick and Incomplete Monge Matrices.,29.00,90.00
Tree-systems of morphisms.,489.00,385.00
First-order logics: some characterizations and closure properties.,142.00,497.00
Non uniform random generation of generalized Motzkin paths.,202.00,285.00
Parallel Tree Contraction and Prefix Computations on a Large Family of Interconnection Topologies.,326.00,100.00
Developmental Systems with Locally Catenative Formulas,307.00,356.00
Self-stabilizing group communication in directed networks.,8.00,140.00
Connectivity of workflow nets: the foundations of stepwise verification.,408.00,139.00
Trajectory-based codes.,285.00,90.00
Mining approximate interval-based temporal dependencies.,336.00,158.00
LAR: A Logic of Algorithmic Reasoning.,83.00,311.00
Synthesized and Inherited Functions. A new Computational Model for Syntax-Directed Semantic.,250.00,333.00
On Proving that Certain Languages are not ETOL.,250.00,106.00
Concurrent Algorithms for Root Searching.,282.00,58.00
Stochastic game logic.,27.00,86.00
Worst-Case Analysis for Region and Partial Region Searches in Multidimensional Binary Search Trees and Balanced Quad Trees.,166.00,338.00
Ambiguity and Precedence in Syntax Description.,249.00,246.00
Maintaining Order in a Generalized Linked List.,48.00,62.00
Verification of Programs with Procedure-Type Parameter.,251.00,397.00
Dynamic Bayesian networks for formal verification of structured stochastic processes.,68.00,339.00
The Design of a Portable Programming Language.,182.00,281.00
Merging Sorted Runs Using Large Main Memory.,110.00,421.00
Strongest Invariant Functions: Their Use in the Systematic Analysis of While Statements.,206.00,125.00
On Finite Automata with Limited Nondeterminism.,31.00,274.00
Some properties of involution binary relations.,85.00,366.00
Correctness of dataflow and systolic algorithms using algebras of streams.,438.00,480.00
Space Sweep Solves Intersection of Convex Polyhedra.,327.00,285.00
Task Allocation in Fault-Tolerant Distributed Systems.,317.00,358.00
Resolution on Formula-Trees.,433.00,23.00
Minimal Huffman Trees.,432.00,81.00
Combinator-Based Compilation of Recursive Functions with Different Parameter Passing Modes.,468.00,133.00
On the Implementation of Strassen's Fast Multiplication Algorithm.,477.00,274.00
Single Machine Flow-Time Scheduling with Scheduled Maintenance.,291.00,477.00
Infinitary rewriting: closure operators  equivalences and models.,234.00,435.00
On Alternation.,167.00,15.00
A Network for the Detection of Words in Continuous Speech.,90.00,34.00
Constructing LR Parsers for Regular Right Part Grammars.,94.00,187.00
Petri nets are dioids: a new algebraic foundation for non-deterministic net theory.,116.00,126.00
Exploiting a hypergraph model for finding Golomb rulers.,437.00,201.00
Fair sticker languages.,225.00,258.00
Descriptively Complete Process Logic.,352.00,153.00
Predicate-Transformer Semantics of General Recursion.,121.00,75.00
Characteristic bisimulation for higher-order session processes.,58.00,432.00
Symbolic models for control systems.,266.00,46.00
Locations Considered Unnecessary.,32.00,410.00
Interactaive Graphics on Intelligent Terminals in a Time-Sharing Environment.,294.00,238.00
A "Yo-Yo" Parsing Algorithm for a Large Class of van Wijngaarden Grammars.,61.00,439.00
Distributed synthesis for regular and contextfree specifications.,414.00,452.00
Decision Problems for Finite Special String-Rewriting Systems that are Confluent on Some Congruence Class.,86.00,72.00
Delay and energy efficiency analysis of multicast cooperative ARQ over wireless networks.,48.00,239.00
On the Lengths of Values in a Finite Transducer.,409.00,171.00
Effective Construction of the Syntactic Algebra of a Recognizable Series on Trees.,252.00,272.00
Querying Datalog Programs with Temporal Logic.,200.00,445.00
Average-energy games.,468.00,304.00
Grundlagen einer Theorie der Datenstrukturen und Zugriffssysteme. Teil I: Datenstrukturen und Schemata.,40.00,334.00
Periods in Extensions of Words.,78.00,80.00
On the relations between Markov chain lumpability and reversibility.,265.00,209.00
A Fully Abstract Semantics for Causality in the \pi-Calculus.,55.00,51.00
A Practical General Method for Constructing LR(k) Parsers.,3.00,265.00
Hybrid networks of evolutionary processors are computationally complete.,308.00,103.00
Berechnung und Programm. I.,198.00,429.00
Optimal Merging of 2 Elements with n Elements.,347.00,283.00
Short Resolution Proofs for a Sequence of Tricky Formulas.,283.00,145.00
Relational Level Data Structures for Programming Languages,225.00,260.00
Deep pushdown automata.,141.00,205.00
Distributed Consensus  revisited.,342.00,88.00
On Computing the Transitive Closure of a Relation.,468.00,446.00
A General Proof Rule for Procedures in Predicate Transformer Semantics.,382.00,408.00
An Experimentally Validated Model of the Paging Drum.,167.00,249.00
Inherently Nonplanar Automata.,138.00,309.00
Packing rectangles in a strip.,478.00,277.00
Throughput analysis in wireless networks with multiple users and multiple channels.,258.00,397.00
A Unified Approach to the Generation and the Acception of Formal Languages.,465.00,279.00
A Theory of Interactive Programming.,346.00,73.00
Analysis of dual-hop and multiple relays cooperative truncated ARQ with relay selection in WSNs.,446.00,494.00
A 2.5<i>n</i> Lower Bound on the Monotone Network Complexity of T_3^n.,417.00,247.00
A Characterization of Systolic Binary Tree Automata and Applications.,40.00,117.00
Conceptual Classes and System Classes in Object Databases.,255.00,329.00
Decidable Properties of Monadic Recursive Schemas With a Depth Parameter.,349.00,54.00
Data Refinement and Algebraic Structure.,35.00,176.00
Proc&eacute;dures de reprise dans les syst&egrave;mes de gestion de base de donn&eacute;es r&eacute;parties.,199.00,287.00
A Model of a Virtual Memory System.,328.00,432.00
Class Hierarchy Specialization.,425.00,218.00
Program Proving: Coroutines.,486.00,149.00
Sparsification and subexponential approximation.,131.00,416.00
Converting Untyped Formulas to Typed Ones.,287.00,410.00
Sequential and Jumping Machines and their Relation to Computers,357.00,176.00
A Characterization of Database Graphs Admitting a Simple Locking Protocol.,136.00,412.00
Some Modified Algorithms for Dijkstra's Longest Upsequence Problem.,18.00,126.00
Congruences et Automorphismes des Automates Finis.,200.00,459.00
Familles de langages translatables et ferm&eacute;es par crochet,53.00,432.00
Partage de t&acirc;ches entre processeurs homogenes.,132.00,280.00
A Model of the Dynamic Behavior of B-Trees.,309.00,44.00
Correction to Null Values in Nested Relational Databases by Mark A. Roth  H. F. Korth  and A. Silberschatz.,36.00,360.00
A Method for Transforming Grammars into LL(k) Form.,471.00,465.00
Equilibria for two parallel links: the strong price of anarchy versus the price of anarchy.,454.00,18.00
A comprehensive database schema integration method based on the theory of formal concepts.,53.00,486.00
<i> NP </i> -Hard Problems in Hierarchical-Tree Clustering.,332.00,345.00
The time complexity of typechecking tree-walking tree transducers.,395.00,433.00
General Predicate Transformer and the Semantics of a Programming Language With Go To Statement.,344.00,274.00
Application of Regular Canonical Systems to Grammars Translatable from Left to Right.,262.00,419.00
Eigenschaften der von linearen Automaten erkennbaren Worte.,350.00,160.00
Optimal Scheduling for Two-Processor Systems.,9.00,306.00
Automatic Program Verification I: A Logical Basis and its Implementation.,489.00,460.00
A Family of NP-Complete Data Aggregation Problems.,106.00,466.00
Accepting Zeno words: a way toward timed refinements.,298.00,253.00
Approximate Analysis of Exponential Queueing Systems with Blocking.,485.00,26.00
Linear Regular Sets.,270.00,259.00
Parsing Extended <i> LR(k) </i> Grammars.,238.00,448.00
On the Expected Height of Fringe-Balanced Trees.,98.00,449.00
A Fine-Grained Data-Flow Analysis Framework.,430.00,470.00
Remarks on "Some Comments on Concurrent Readers and Writers" by Reidar Conradi.,340.00,292.00
Bounded Delay for a Free Address.,246.00,43.00
Avoiding cross-bifix-free binary words.,410.00,154.00
Contextual hyperedge replacement.,433.00,414.00
On the Algebraic Specification of Infinite Objects - Ordered and Continuous Models of Algebraic Types.,61.00,202.00
A Hierarchy of Uniquely Parsable Grammar Classes and Deterministic Acceptors.,457.00,168.00
The SB-Tree: An Index-Sequential Structure for High-Performance Sequential Access.,273.00,174.00
Relational Heuristics for the Design of Deterministic Programs.,310.00,488.00
Dynamic Multi-Dimensional Data Structures Based on Quad- and <i> K - D </i> Trees.,116.00,184.00
On a Gauntlet Thrown by David Gries.,241.00,70.00
